label,text
disgust,//@花总丢了金箍棒:血牌榜第一。
surprise,真的是惊喜！
like,（谢谢你们~~有那么多人支持，是因为你们对梦想的坚持，请加油吧！
disgust,没有监控就可以盖过不人道的手段捕捉犬只后，使犬只意外死亡的结果的事实了么？！
like,生日快乐！
like,^O^ @敏敏敏敏敏敏敏庚随 生日哈皮！！
like,LMFAO震撼献唱2首冠单完美压轴！
happiness,赚了 真的赚了
disgust,重口味！！！
like,"练体操的妹纸们真是太不容易了,如此优美的体操，真是一种享受。"
anger,尼玛顾里是个爹刚死了就能坐在遗像旁研究着遗嘱条款的站在云端的女人啊！！！！！！
anger,尼玛江铠同我是无数个不接受！！！！！
disgust,@郭敬明 敢问您老选角的时候视觉神经出故障了？
anger,"NND,后妈真想一掌把她的背给拍直了[哼]"
like,我在丽江感动了！
like,好人长寿！
like,//@北京城你不知道的事儿: 感动了[泪]
sadness,年仅25岁，好年轻，让人痛心……
happiness,TD伸舌头卖萌拍照，（大成，咬他！[得意地笑] ）Extraordinary 20s 日版 DVD [视频]
sadness,为何没有我的！！！
like,今天臭宝旺过生日，宝宝4岁了，谢谢你陪我们度过的美好岁月，以后我们也要快乐的一起度过哦。[爱你][蛋糕]@空亡线情人
like,回复@豪心依旧-1987:气壮山河，汉气唐风
like,#爱心送机*真情接力# 传递爱心，求扩散。
like,永远支持和关注你们@番渠撞法鞘
surprise,令人震惊的是，现任副总经理竟是09年卸任的冷水江市环保局长——李荣华！
happiness,[哈哈][哈哈][围观]//@回眸__yi笑:[哈哈]
disgust,宪政难产，道德便秘。
disgust,只好求助于半个世纪前的泻药，但泻药不单过期，而且还是假药。
disgust,于是只好回头狂刨半个世界前的粪坑，缅怀粪世嫉俗的革命岁月。
disgust,估计是那会儿粮食丰收亩产万斤，所以人人粪量惊人：
like,支持啦，你家的奖品太给力，想不来支持都不行
like,#奥运加油# 我刚刚为孙杨加油，可以获得猛龙过江勋章。
like,以微博之力，为孙杨加油 [加油] 你也来吧：
happiness,我在看【视频：tribal fusion bellydance 作个记号的练习1】：[稀饭]哎呀超级稀饭~偶滴生日礼物么哈哈~ [视频]@优酷音乐）
disgust,完全跟主题没关系也要这么来一句，臭煞笔
disgust,//@crazy_leopard: 这人有病吧。。。
happiness,噗哈哈哈哈哈。。。。
like,生活因温暖而美好！
like,祝二老顺利康复。
like,今天这身不错啊！！！
like,//@玄苑吧官博:太美丽了！！[爱你]
like,@sukimmzhai [心][心][心][心] 真的不舍得不舍得 可以遇到真心的朋友真的不容易 不多说了 我知道你都明白的 爱你[爱你][爱你][亲亲][亲亲]
like,@文乙LOVE_AHJ 今天上午收到的，心情很激动啊，好喜欢这张[花心][花心][花心]，谢谢文乙[鼓掌][鼓掌]
happiness,六月二十号后出现的不是真爱也很高兴啦
sadness,DFT团队已经突破了WP7的蓝牙限制，可以传送文件，并且传送XAP文件可以在手机中部署，遗憾的是手机要完美越狱，诺基亚Lumia暂时无望。。。[衰]
like,#陈翔裸爱发布会# 晚安~我不要这样的班长，太帅了我HOLD不住~
happiness,//@小展Sean:[哈哈]#陈翔暴走一班#
happiness,在女儿眼里一天天变老是莫大的幸福！
disgust,周一综合症，每周必犯，一犯一整天。。。（via：@瞬间笑疯了 ）
like,大嘴好样的，是中国人！
disgust,抗议居然没有匡威！
happiness,[笑哈哈][耶]@开心不NG领衔主演 ，眼眼别着急，巴神还没开始思考人生呢。。
happiness,哈哈哈哈哈，西班牙[威武]
happiness,儿童节就该好好学习[嘻嘻][嘻嘻][嘻嘻]@戈壁沙漠126
disgust,【新闻】“分明说好6月4日8点为止’保留‘（在预定时间之前保留新闻），国内屈指的三大日刊竟违背了规则。
disgust,好激烈的首发争夺战[偷笑]原帖：
like,@美国猫头鹰餐厅-中国 比赛前你们忙碌紧张的那一刻，到最后你们绽放笑容如获释重...感谢所有HOOTERS GIRLS，感谢所有猫头鹰餐厅成员。
like,“好房在线真不错，咱都去下载吧！[哈哈]”
happiness,睡醒也没法接受这个事实[衰]，但是这界意大利给我的感受已超出了足球本身带给我的快乐和感动，很感谢意大利[呵呵]更祝福你们[鼓掌]亚平宁的英雄们[赞]
surprise,我们昨天直接停马路边，@母花花 勇猛的她直接把路障给搬开我才能开进非机动车道[给力][威武]
like,@小射手座女主播名伟 谢谢大家了！
like,太好吃了。。
like,//@肥CC: #文怡的帅锅们# 前几天做土豆焖饭了，我还在里面加了些哈尔滨香肠样子的广式腊肠，味道真好，可惜家里就我跟我爹吃。
surprise,【出大事儿了，他居然又现身了！】
happiness,心机机机机~~[偷笑]
happiness,//@Even_潇洒小姐: haha~~~人家绝对看不出这表明和谐的背后隐藏了多少心机[偷笑]我怎么绝对每次牺牲的都是我[泪][泪]
happiness,哈哈哈哈哈哈 老子的hhp[泪]
happiness,//@夏小可可: 哈哈哈哈哈哈
like,#艺声#、#厉旭#、#圭贤#这三只#Super Junior#实力唱将，是SM当家歌王之三，是让SJ迷们心动不断的源泉。
like,青涩的面孔逐渐成熟，成为既成熟既温暖的男人！
happiness,对@Cathay活着 说：haha ~~亲爱的Cathay，偶滴'衣衣到了，哈哈。
happiness,真是超神速的哦。
like,感谢你的卡片，谢谢，哈
like,@张翰 #郑爽#【GIF】[cai晃头]今天世界接吻日，特送湿吻一张。[害羞]介个镜头足足15秒，谁说是推上去的，其实也挺美好的！[害羞]注意字幕：[哈哈]这个吻啃得我有点疼~[挖鼻屎]
like,一下子离开了2个地方，我真的好留恋啊我在这里: #东风本田汽车弘腾特约销售服务店#本田4s店
happiness,木有发出去，豆浆@杨气_菌哥 [哈哈][哈哈][馋嘴]
anger,[打哈气][怒骂][弱]
anger,//@猪儿要过资产评估要拿初级职称:怎么回事儿！！！
disgust,不是祖国对不起运动员，而是那群饭桶。
disgust,//@鞠部有羽: 把持祖国的当权者酒囊饭袋外松内紧，真让人心寒透顶
disgust,到底谁在丢脸？
anger,——咱们吃的是自己干活挣来的，并非是用公、款大吃大喝！
anger,咱们虽然光着膀子，但却是在劳动，还指不定谁给谁丢脸呢！
surprise,我擦！！！
surprise,原来地球里隐藏了这么多的穿越党！！！
like,喜欢的那个叫郑允浩、他带领着队伍住进我的心。
like,喜欢的那个叫金在中、他的路坎坷让我心疼不己。
like,喜欢的那个叫朴有天、他总能让我感觉为你值得。
like,喜欢的那个叫金俊秀、他无意笑容让你无法自拔。
like,喜欢的那个叫沈昌珉、他低调让你爱得轰轰烈烈。
like,喜欢的那个叫#东方神起#，你，喜欢吗？
happiness,学士服要先去借回来咩？[太开心]
happiness,小沃非常开心得知您所处位置网络已覆盖，也希望您一如既往的支持我们，我们将不断完善服务，谢谢！
happiness,这是正宗的为嘴湿身好吧 [嘻嘻]
anger,你试试你再喊西班牙赢，你够胆你再说一次西班牙，你再说你再说，我他妈的马上叫维埃里过来爆耶罗菊花！
anger,右边的两个全给我出去！！
happiness,爷这样好良民[嘻嘻]
disgust,难怪中国的婴儿奶粉需求量那么大呢，母亲的乳房并不是给孩子准备的！[鄙视]
like,公司的巴西木在安娜的照顾下，从快渴死的状态到现在的长高并开出了特别香的花朵，一到日落便开始开放并芬芳，真的太神奇，白天花会关毕，我真第一次见，觉得大自然很神奇@紫孩子blog
happiness,@星有星妈 看的开心极了[哈哈][哈哈][哈哈][哈哈][哈哈]
like,感谢曾经有你，让我体会过幸福。
happiness,偶吧碉堡了哈哈哈哈哈~
happiness,//@大玲子__: 哈哈哈哈，我就是喜欢他这个样子
surprise,[惊讶]有些人注定是传奇。
like,可能是最美后仰跳投！
like,这是要萌翻谁 ？！
anger,(1/3)@僧藏玉：中国买美国“两房证劵”之后不久、美就宣布“两房地产公司”倒闭破产、四千多亿美元血本无归！
disgust,特色社会文体表演九州岛翻腾！
disgust,国内为争抢国民利益权利争斗八仙过海！
like,#每日一图# 今天为大家奉上南京新街口的街景，博爱之都的夜景依然璀璨！
happiness,@拯救地球的弱弱 [哈哈][哈哈][哈哈]可以删了你们都
like,岳云鹏 笑果很好！
like,这是多么强大的力量和信赖呀，圣母妈妈救救这位弟兄吧，希望他快些好起来@150块钱的大头兵
happiness,@张熙 让清晨的鸟鸣唤醒沉睡的我们，去阿贡山脚下的布撒基寺感受巴利岛式的信仰，到京打马尼的火山之畔享用午餐，午后去乌鲁瓦图来个海誓山盟，两人在沙滩边静静看着日落，再去Ibu Oka Babi Guling 来份世界上最美味的烤猪饭~还要去乌布艺术村采购最原生态的手工艺品~[抱抱]
surprise,【全宇宙最强国产神机曝光】宇宙已经无法阻止Made in China了！
surprise,让iPhone5黯然失色的国产神机（金属魔盒meox），6分10秒亮了，尼玛还能当砧板用~尼玛你这是要逆天么？[视频] （转）
surprise,你们居然买到票！
surprise,吼塞类啊！
surprise,今天真的好巧，很少去夜店，就遇见张栋梁的歌友会！
disgust,难怪方舟子天天不工作只管到处喷，原来利益链是这样的
disgust,//@变态辣椒2012:什么是真正的韩粉，这TM才是！
disgust,帮助韩寒卖出那么多新书旧作，不知道方舟子吃了多少海底捞呢！[思考]
anger,为人民除害竟然被说成金钱为上，真可恶，博主咋不去？
like,逆生长了！！！！！！！！！！！！！！！！
like,//@佳芯不控锁骨会死星人: 美哭了[花心][花心][泪][泪]
happiness,男人的眼泪～哭戏＋淋雨戏～看那嘴里哈出的白雾，就知道这种天淋雨是多么痛苦的事情～这部戏就是用来HC的[嘻嘻]据说戏里很多衣服都是某人衣柜里贡献出来的哦[偷笑] [视频]
disgust,[惊恐][惊恐][惊恐][惊恐]刚好38.8真系夹都冇甘岩！[嘻嘻][嘻嘻]三八快乐！[亲亲][亲亲][亲亲][亲亲]@小--肥肥
like,我喜欢这句 [兔子]
like,哈哈哈哈哈哈哈哈好可爱！！！！
disgust,回复@Chris_ZOX:TG的挖苦蕴含了对日不落帝国的追忆，当他们心爱的阿斯顿·马丁被投资人改成阿卜杜拉·马丁的时候，心情是可以理解的，但是如果挖苦中带着目的明确的贬低和偏颇就有些过了，看看TG越南、南美和印度特辑就知道他们有多偏心眼了
like,虫师原来是外国人唱的啊～这是我心目中前十的动画啊啊啊@空空L
disgust,你买个车放着不开—既创造消费又环保，这样不会被歧视，会被社会说是SB！
disgust,这就是现实！
happiness,大早上看见二黄各种开心TUT
disgust,有谁知道这个缺德的所谓五星级饭店叫啥名字？
like,毛泽东思想永放光芒！
like,看到这样的公益项目，我忍不住要支持一把了，一起帮助“拒食鱼翅 万人签名活动 www.wildaidchina.org/sayno（）”，决不放弃努力。
anger,而且非此即彼，不是我的方粉就是对手的韩粉，粉你老母啊
disgust,//@罗永浩可爱多:这个精神病患者、职业构陷狂、网络泼粪工的世界里，只有粉和黑，即便它的手上沾满了黄澄澄的粪便。
sadness,现在是格雷夫斯设计的银行了吧。。。[泪]
happiness,今日晚饭~[偷笑]我做的[玫瑰]紫薯玫瑰花卷[玫瑰]看着还行~吃着很好吃~[幽灵]@小胡哥儿 和的面[强壮]
like,1\6\8都很喜欢！[抱抱][good]
like,迄今看到的最好的模仿，来自欧弟，太牛叉了
like,好中意好中意~ 好中意大海的感觉~~ yeah~~ @曾俊杰1
surprise,@想做厨神的静酱 五十块的鸡和那个我一直都很想无视的炖蛋，某人居然说我很要吃炖蛋[黑线]
happiness,介可比党考察干部都严啊~[太开心]
disgust,您头38年全白瞎了。
happiness,"怎样,右边现在是不是顿感人生充满希望[哈哈]"
like,//@八概:帅气！
like,英俊！
like,阳光！
like,可见榜样的力量是巨大的！
disgust,其实，还可以再恶心点！！！
disgust,禽兽的zf领导下的禽兽行为！
like,[偷笑] 感谢美图摄影师@林炜林炜 #真爱惹麻烦#林真心
disgust,[抓狂]动物虐待者绝不仅仅伤害猫狗马或其他动物，也会伤害人类；
disgust,可是咱们这儿却佯装不知。
sadness,//@她是水墨青花:我说怎么突然风力和雨减弱了，原来是在台风眼区域内，等台风眼一过，暴风暴雨又要来了，姐姐下午还是上班去了，好担心啊[悲伤]，雨啊风啊，求求你小点吧[泪]
like,期待今天的婚礼”恋歌”
like,美国人果然很厉害！
